,date,content,title,score
675,2021-04-06 18:10:37,No coletiva do lançamento da declaração pré preenchida tudo vai da certo na prática fais 4 dia tentando não consigo abaixei o app gov br não é o mesmo que mostra na coletiva,Duplo fator,1
676,2021-04-03 18:51:58,"Mas, funcionou com iPad de primeira.",Não reconhece com Samsung,1
677,2021-04-03 16:46:19,"Impossível realizar a recuperação de senha, seja pelo reconhecimento facial ou pelos bancos conveniados!",Recuperação de Senha,1
678,2021-04-03 01:52:48,"Apliquei a verificação de dois fatores, o app do celular fez logoff sozinho e não consigo mais acessar a minha conta pois não estou recebendo os códigos de verificação. Como fazer agora? 

Preciso de ajuda para resolver, estou sem acesso.",Verificação dois fatores,1
679,2021-04-01 12:23:42,Voce cadastra senha e leitura facial. E toda vez ele não reconhece.,Muito ruim,1
680,2021-03-30 15:20:14,Aplicativo muito ruim não reconhece nada tem horas que tento utilizar e ele n reconhece o rosto,Horrível,1
681,2021-03-30 12:05:18,"PIOR RECONHECIMENTO FACIAL QUE JÁ TIVE O DESPRAZER DE TER ACESSO, É vergonhoso isso ser considerado um app para nível de governo, esse sistema que não reconhece face nenhuma é um lixo e um dos piores atrasos que já vi na terra ! Muito melhor remover isso, e colocar apenas a senha ou um reconhecimento por duas etapas, NENHUM OUTRO APP QUE SE PREZE PEDE ISSO. Reformulem isso já ou melhorem, pois que horror","PÉSSIMO, Nunca vi um app tão mal codificado na minha vida",1
682,2021-03-28 21:17:59,Você fica no loop infinito. Reconhecimento facial é uma b0$7@.,Nunca funciona o reset e/ou desbloqueio de senha.,1
683,2021-03-27 13:42:28,"Tenho um iPhone XR, com uma câmera muito boa, e fiz mais de 30 vezes o processo de validação facial, seguindo todos os passos, e nada! Imagino como está essa mesma validação em outros dispositivos... se eu não conseguir entrar aqui, não consigo usar os serviços que preciso.",Validação facial com problemas!,1
684,2021-03-27 01:03:20,"Péssimo app, 1 milhão de tentativas para validação facial. É lamentável depender de um app tão baixo nível como esse! Ajuda aí né desenvolvedor!",Se pudesse dava zero,1
685,2021-03-27 00:00:19,O scaner fácil simplesmente não funciona!,Horrível,1
686,2021-03-26 21:56:25,Horrível,Horrível o reconhecimento facial,1
687,2021-03-26 14:11:01,"Simplesmente não funciona o cadastra da biometria, mesmo fazendo com todas as recomendações (boa luz, fundo branco, etc). 
Todos que conheço que tentaram cadastrar passaram pelo mesmo problema.",Cadastro de biometria não funciona,1
688,2021-03-26 01:12:56,"BOA NOITE, VAI FAZER 2 SEMANAS QUE ESTOU A PROCURA DE UM NÚMERO DE SUPORTE OU EMAIL, POIS ATIVEI A AUTENTICAÇÃO DE DOIS FATORES E AGORA ESTOU COM DIFICULDADE DE ACESSAR POIS PRECISA DO CELULAR QUE FOI CADASTRADO E EU NÃO TENHO MAIS PORQUE TROQUEI DE APARELHO E PRECISO DO CNH DIGITAL, PRECISO DE UMA AJUDA OU SUPORTE PELO AMOR DE DEUS.",PRECISO DE UM CONTATO PARA SUPORTE PU NÚMERO.,1
689,2021-03-25 00:12:31,Meu deus me ajude desgraca,Imposto é roubo até em app,1
690,2021-03-24 19:22:08,"Não consigo cadastrar a biometria facial, tenho cadastro digital no TSE e sigo as recomendações de cadastramento, porém dá a mensagem que não foi possível o cadastramento da biometria facial",Cadastramento facial,1
691,2021-03-24 18:35:00,Porcaria não válida reconhecimento facial,Não valida,1
692,2021-03-24 17:34:34,"Não consigo validar a foto, tenho CNH e carteira pra dar emprego a vagabundo,( Título eleitoral )! Tem que melhorar isso ‼️👎",P E S S Í M O‼️,1
693,2021-03-24 13:34:26,"É uma vergonha, uma instituição federal desenvolver um App tão ruim, melhor apagar ele do sistema, esse biometria facial é horrível, melhor seria uma foto com o documento em posse ou uma vídeo chamada de 15 segundos para autenticação.",App horrível de autenticar.,1
694,2021-03-23 22:32:16,"A usabilidade péssima, pouco intuitivo, muita demora para leitura facial",Demora para cadastro,1
695,2021-03-23 20:08:37,"Deu torcicolo de dor no pescoço, acho que irei me maquiar antes de tentar novamente! Sistema de te não reconhece uma
Foto de iPhone 11 pode pedir pra morrer! Porcaria como todos os aplicativos do governo",Lixo de aplicativo,1
696,2021-03-22 19:09:57,Burocrático como todo país corrupto dever ser,Pior impossível,1
697,2021-03-21 22:25:57,"Impossível confirmar biometria, eu teria vergonha de (tentar) desenvolver um app desta forma. No mesmo dispositivo confirmei biometria com entidades privadas, seja via reconhecimento facial ou por digital. Porque será que com app do governo não funciona? Vai que ninguém cobra ou liga, se funcionar bem, se não funcionar ...bom também",App padrão GOV,1
698,2021-03-21 15:19:34,Há 2 meses meu namorado tenta baixar o documento e não consegue! IPVA pago e sem o documento em tempos de pandemia. Lamentável.,Falha em cadastrar,1
699,2021-03-20 15:36:24,Uma porcaria como quase todos os apps de serviços do governo federal.  Estou há dias tentando me cadastrar e não consigo. Já quase rodei a cabeça 360 graus e essa porcaria de reconhecimento facial não reconhece. O app não faz o básico. Só faz irritar e tirar a pessoa do sério. Mudou completamente meu humor de tanta raiva que tive.,Uma porcaria,1
700,2021-03-19 10:55:49,Chato de mais   Melhor andar com o documento no bolso.,Tempo de acesso,1
701,2021-03-16 19:01:53,"Impossível fazer a prova de vida! Já faz mais de 2 semanas que venho tentando fazer a prova de vida da minha mãe e nada! Ela não tem CNH, só o título de eleitor digital e mesmo assim não funciona! Ele não reconheço o rosto em nenhum ambiente e de forma alguma... já fizemos de tudo... minha mãe com 75 anos tendo que passar por isso... vou tomar as medidas necessárias para punir quem seja preciso... PÉSSIMO SERVIÇO OFERECIDO PELO APP! Quero uma solução urgente pois se ela ficar sem receber o benefício dela vou entrar na justiça com provas de que o culpado é o app ou quem quer que seja responsável por este serviço!",Péssimo serviço para prova de vida!,1
702,2021-03-16 16:34:49,Não posso ter acesso porque não tenho biometria cadastrado mas tenho identidade. Pra baixar esse app e ter acesso tem que ter CNH absurdo isso! 😡,Mal feito,1
703,2021-03-16 14:37:40,"Queria saber se essa foto final é utilizada em agum lugar, pq acho que com delay desse app a foto ficou horrível com olho meio fechado. Tem como refazer a validação facial, por gentileza?",A foto ficou péssima!!,1
704,2021-03-16 12:21:54,"Essa porcaria não facilita a vida se ninguém, faz dias que estou tentando acessar minha carteira de trabalho digital que a senha fica dando invalida mesmo eu colocando senha correta, baixei o app para usar o reconhecimento facial ( que gravou meu rosto de olho fechado ) e simplesmente da erro. Para publicar um app que não funciona dignamente era melhor  nem ter publicado.",Não funciona,1
705,2021-03-15 17:07:37,Baixei tenho cadastro do gov faz tempo mas quando tento entrar pede CNH e eu nunca tive (????) queria aumentar a segurança dos meus dados e poder atualizar minha situação trabalhista!!!! ESTOU SENDO PREJUDICADO PELO SISTEMA FALHO E A FALTA DE ATENDIMENTO DO MINISTÉRIO DO TRABALHO!!!!,CNH?,1
706,2021-03-13 19:49:09,"Minha mãe tem cegueira no olho direito, pois bem, já tentei mais de 1h fazer o procedimento, mas não reconhece. O sistema não lê uma lado do rosto e por isso não vai adiante.",Biometria,1
707,2021-03-12 09:35:23,"Estou a dois dias tentando acessar ao App, mas toda vez que faço a validação biométrica facial, ao concluir, ocorreu um erro. Por favor verificar.",Erro na validação biométrica facial,1
708,2021-03-12 02:14:08,"app inútil pra quem não tem cnh digital, a validação do face é em cima de um documento que nem todos tem. parabéns gov!",inútil,1
709,2021-03-11 17:45:39,Tive que repetir muitas vezes para conseguir o reconhecimento. E a foto ficou com os olhos fechados!!!,Péssima identificação facial,1
710,2021-03-11 10:53:21,"Já na primeira página do app pedem a data de emissão da minha CNH para realizar a biometria facial, porém não possuo esse documento. Com isso não consigo avançar no cadastro e já desinstalei do meu celular.",Pedem CNH para reconhecimento porém não tenho,1
711,2021-03-10 21:02:03,"Configurei o duplo fator de autenticação e simplesmente nao funciona e com isso nao consigo mais me autenticar na plataforma, seja via app ou web e mesmo resetando a senha cai no 2FA. Pior de tudo ainda é nao ter nenhum canal de suporte para apoiar na resoluçao do problema.",Duplo fator nao funciona,1
712,2021-03-10 00:48:19,"Sempre da erro, não funciona bem e reinicia sozinho. Mas antes disso, poderiam colaborar com a praticidade de poder recuperar uma conta, mas fazem uma algazarra danada pra isso",Um saco esse aplicativo.,1
713,2021-03-09 16:24:06,Quando reconhece diz que aconteceu um erro e que a validação da biometria não foi autorizada! 😡,Não reconhece o rosto!,1
714,2021-03-09 16:11:58,"Estou tentando entrar pelo computador no meu gov.br mas pede para digitar código enviado para o celular. Porém, o aplicativo não mostra código algum! Por favor, corrijam isso.",Péssimo,1
715,2021-03-08 23:19:22,"Não consigo recuperar a conta, impossível recuperar a senha, não aparece opção de e-mail ou celular!! Precisam dar um jeito nisso, é o único jeito de acessar o encceja",Piada de App,1
716,2021-03-07 23:17:18,"Não funciona , até um aplicativo de ler funciona melhor . Vergonha",Péssimo,1
717,2021-03-07 16:55:22,"Impressionante como a tecnologia pode ser usada tão erroneamente apelando pro discurso de “segurança “.  Eu nunca tinha acessado a plataforma antes, mas os métodos pra “recuperar minha senha” são simplesmente intransponíveis, impossíveis de usar. Horrível!",Inacessável,1
718,2021-03-05 15:04:32,"Parabéns aos incompetêntes responsáveis pelo aplicativo, não consigo nem recuperar uma simples senha.",Incompetência total,1
719,2021-03-05 14:42:24,Digito CPF/ SENHA e na sequência pede CNH para prosseguir com o cadastro . Não possuo CNH e não há opção para pular essa etapa e por outros dados . Dessa forma NÃO consigo fazer a PROVA DE VIDA DO INSS.,Não consigo acessar,1
720,2021-03-05 14:27:58,"Pessoal, como posso ter acesso ao código da verificação em duas etapas se para isso eu preciso tá logado no app e o mesmo me pede a verificação em duas etapas?! Acaba sendo impossível acessar o App. Além disso, caso tente entrar utilizando a biometria facial no iOS, no momento que tento fazer isso o App buga não redireciona para a página correta e da um crash! Ou seja, impossível acessar ou recuperar a conta.",Verificação de duas etapas não funciona!!! AJUDA!!!,1
721,2021-03-05 05:31:58,"Não tenho CNH, porém tenho título de eleitor com biometria cadastrada. Ainda assim, quando tento logar, o aplicativo diz que não conseguiu achar a minha biometria na base de dados do TSE.",Não consigo logar,1
722,2021-03-04 23:27:09,"Não consigo validar minha biometria facial, sigo todos os passos, mas no final sempre dar erro!! 
Já tentei com a câmera frontal e traseira, mas sempre dá o mesmo erro!!",Validação frontal,1
723,2021-03-04 22:15:20,"Já fiz diversas vezes a validação fácil e não funciona, cabelo preso, solto, parede clara, na luz e não funciona... o que faço?",NÃO FUNCIONA A VALIDAÇÃO FÁCIL,1
724,2021-03-04 21:51:04,"Já fiz várias vezes o que pede e nada de funcionar, fala que foto ou dados estão corretos, tive câncer de mama e estou careca a foto está bem diferente da CNH e agora?",Não funciona,1
725,2021-03-03 20:22:15,"Consegui, depois de diversas tentativas, validar minha identificação facial mas, depois de alguns minutos, o aplicativo informa que eu tenho que realizar minha identificação facial.",Validação facial é uma piada.,1
726,2021-03-03 18:52:01,"O App é horrível não se consegue completar o cadastro uma perca de tempo baixar e acessar, ter App p tentar validar o cadastro e não conseguir melhor nem divulgar para ser baixado",Péssimo,1
727,2021-03-03 18:45:21,"Péssimo, não consegue ler o QR Code, nem validar a biometria que tenho tanto na CNH quanto no e-Título. E foram várias tentativas",Péssimo aplicativo,1
728,2021-03-03 17:54:36,Coisa de país tupiniquim,Um lixo,1
729,2021-03-03 03:24:03,meu cll e um iphone 8 e ta travando TD O APP td vez q entro ele fica “piscando” e nao consigo ler o QR-CODE :/,HORRIVEL,1
730,2021-03-01 20:33:58,"É gozacao esse reconhecimento facial? Quase impossível realizar, virar o rosto e manter centrado, p.ex.",Ruim,1
731,2021-03-01 18:45:00,"Nada funciona direito, principalmente essa verificação facial",Lixo,1
732,2021-03-01 09:21:10,"Tentando entrar com autenticação dois fatores, não chega nem e-mail nem SMS, e não há um contacto para poder recuperar ou desativar ...tentei autenticação facial o o App parece que vai implodir meu celular 😡",Péssimo,1
733,2021-02-27 19:36:50,"Baixei para fazer a prova de vida de da minha mãe, está pedindo os dados da CNH dela, acontece que ela não tem CNH e nunca teve e não aparece outra opção. Assim fica realmente difícil! Por favor, criem apps que facilitem a vida do cidadão e que compliquem ainda mais.",Não funciona.,1
734,2021-02-27 03:53:55,Horrível para cadastrar facial não pega de jeito nenhum,Péssimo,1
735,2021-02-26 15:37:39,"Péssimo pra fazer a prova de vida da minha avó de 95 anos, não reconhece ela virando o rosto ou até mesmo ela centralizada na tela, AJEITEM ISSO!!!!!!",Horrível,1
736,2021-02-25 19:05:28,"tô desde cedo tentando criar a minha carteira de trabalho, faço tudo certo e na hora de confirmar o rosto da “verificação biométrica inválida”.",péssimo,1
